Train_labels,Train_pred
66.01370043374271,66.2740478515625
35.8746863274056,36.58087921142578
52.85668046724225,51.231239318847656
45.01322489607335,46.12099838256836
47.02502343825456,47.566932678222656
65.76374159671406,66.31697845458984
68.18920184874375,68.16170501708984
66.63852656218353,66.3783950805664
46.1240308823039,46.6605224609375
34.059841178082934,33.35088348388672
38.1868,37.78642272949219
43.672878970841374,43.1885986328125
52.2235001566314,52.09756851196289
66.9647578070472,66.5824203491211
38.04468615421073,36.06293487548828
38.87427737778896,39.885894775390625
33.036260249221314,34.080413818359375
35.394723873057174,36.074501037597656
48.58429602788727,47.93769836425781
67.61445921265101,66.91613006591797
54.94118643771165,55.95478820800781
56.070274634418126,55.56571578979492
34.82934125296683,35.01811599731445
41.35085457426352,43.33648681640625
38.48538904557119,38.243778228759766
54.8655198232137,54.714134216308594
64.02763173963639,62.38212585449219
60.95219111132352,60.658077239990234
29.238715425904932,29.97278594970703
33.54154234221577,32.09574890136719
49.028896536913045,49.22974395751953
51.04628133372312,50.084014892578125
30.273046030294367,29.8620662689209
56.55585461621534,56.195404052734375
52.676371977276794,52.796913146972656
45.12924025408059,45.49175262451172
40.33054774262687,40.6910514831543
38.1868,38.48876190185547
33.82659766655761,33.83580780029297
41.54112967402168,43.00269317626953
48.4563924490564,48.05988311767578
67.64388131090601,67.44232177734375
67.8345070630313,67.03287506103516
44.57350732345751,47.184532165527344
43.47879882362916,43.36437225341797
68.79417509311381,68.49901580810547
33.86415562625586,34.62690353393555
52.32131388776476,51.96034622192383
56.13517843789684,56.57459259033203
49.784725410548525,49.144309997558594
57.222276126235535,58.70525360107422
59.91607683083401,61.114051818847656
56.02111161252114,56.44877624511719
56.70658115959506,56.708560943603516
38.58321897727891,37.702980041503906
57.181967573460255,57.639461517333984
49.34742771042608,51.03978729248047
53.3753687825066,51.845603942871094
67.46978749440389,67.72115325927734
56.72508154431975,54.61808776855469
65.54233192979865,63.81556701660156
43.06919015623083,42.926109313964844
58.53606921763193,58.668121337890625
69.3541794383443,68.09761810302734
58.9953306314889,59.96147155761719
32.08861630230608,31.489896774291992
69.67788710828852,68.75465393066406
35.04584447686703,35.0688591003418
67.71365396245912,66.93592834472656
33.13601062027396,33.32518768310547
53.845895887771405,53.358802795410156
40.223798396503824,38.286460876464844
62.02954452251279,61.59764099121094
39.93168028038356,39.42020797729492
51.55375712733312,49.3950080871582
64.70448196843023,64.56806182861328
38.38418316129784,38.935096740722656
51.16255426689648,51.397151947021484
53.664571545123,54.24391174316406
42.65007874276055,43.29606628417969
49.10613083389249,50.30560302734375
45.47453731542822,45.48387145996094
51.66479206237406,51.51641845703125
46.72404074337187,46.49836730957031
49.39398538105253,49.313819885253906
68.26063583344971,67.83256530761719
46.418002801801855,47.14204788208008
56.90935651409992,55.523834228515625
38.27675327297457,39.041988372802734
63.76531970865277,64.3279037475586
65.63918191183333,62.42314910888672
54.25389342272641,53.890174865722656
63.723237981674856,62.32659912109375
59.4415999210243,58.66603088378906
42.059690668570646,42.39542007446289
39.272762622966695,38.25899124145508
55.10313805471468,55.3992805480957
45.57682553357606,46.70075225830078
46.79322287000259,47.036109924316406
49.13303705975924,49.49000549316406
62.21887295093185,59.67619323730469
60.61360630667585,59.63177490234375
60.54019878168835,61.13136291503906
64.86969062657212,63.19831848144531
40.50424789897522,39.22321319580078
58.3237232145376,57.89728927612305
47.483735348564394,46.85240936279297
53.38997803926138,55.34328842163086
29.931966514498814,29.92445945739746
30.60332919781087,30.58271026611328
38.52051061571279,38.724544525146484
49.294435584983646,49.185035705566406
64.53955780367107,63.480064392089844
52.114849951064414,52.01808547973633
55.956766476317355,56.05136489868164
56.28052015541333,54.82366943359375
41.19414244388926,42.38003921508789
38.1868,37.954734802246094
67.98326253483523,67.86772155761719
58.51001438729248,57.090057373046875
56.827692216893915,55.07849884033203
42.53485979927096,43.80197525024414
38.22680414141256,38.38374710083008
48.021649842061024,47.714900970458984
56.205619133738686,57.12779235839844
30.807961770774888,31.223953247070312
31.47732347957791,31.365232467651367
49.80257301007702,50.536617279052734
33.476407554827645,34.2750129699707
29.645334685849487,29.728012084960938
33.49412373313512,32.242008209228516
35.874393921903405,36.01658630371094
53.26474526206951,51.48543930053711
42.77306663501657,41.4549560546875
32.981417492600755,31.48459815979004
66.21798067163525,65.91200256347656
31.37056213333216,31.755393981933594
40.3596996268403,40.60652542114258
45.83329661578279,49.95707702636719
58.07381828926142,57.58280944824219
65.1881423674848,66.3919906616211
61.62844767159672,63.21046447753906
52.89440330145183,51.520362854003906
29.507525721233907,29.50459861755371
41.645342166952574,42.937686920166016
39.36639787892173,38.81207275390625
39.42961453803901,37.08450698852539
65.688478171564,66.08968353271484
38.1868,38.66965866088867
38.1868,36.50420379638672
65.38513474388319,63.58934020996094
45.5371151957383,45.6600456237793
39.86997604043403,39.50096893310547
65.4309174505856,64.81106567382812
43.62695599690438,43.42393493652344
52.934552398349055,50.71364212036133
34.46345797851247,35.214237213134766
64.8541370903836,64.0967788696289
64.6645984473806,63.779029846191406
29.315973195184128,29.738012313842773
52.79055335387025,51.025840759277344
46.90041842346252,46.39398956298828
56.9730737693021,56.29169464111328
43.7962114492577,44.63884735107422
45.06201350213186,45.66822814941406
55.23321044158665,53.96812438964844
60.68095570257543,60.837974548339844
44.98507860225564,45.016845703125
47.69439060863569,47.58876037597656
29.137177952753166,30.02321434020996
35.93471610528144,33.606571197509766
57.40218017182645,56.83967208862305
33.24047000076148,34.180721282958984
60.62723841148576,61.75043487548828
32.51340137802609,32.05784606933594
29.32726048568832,29.98137664794922
56.72475723003039,56.923133850097656
47.6725048635935,48.47394561767578
42.21422613822817,41.87919616699219
59.65411615383491,58.81947326660156
52.32247967612328,50.83087921142578
38.1868,38.4066276550293
50.9841562723055,50.78160858154297
53.59694085302726,53.28645324707031
44.37227108808939,40.858489990234375
51.702444951552,47.37610626220703
65.75577092711791,65.43229675292969
37.64478546000001,36.824485778808594
55.472048582144474,55.404884338378906
46.987024223960326,47.8592529296875
39.91065737755689,38.972434997558594
31.664230702516672,30.660844802856445
65.7560699288478,65.48583221435547
33.35335802624242,34.199424743652344
41.04498004319377,41.09039306640625
67.06610808584465,66.3143310546875
50.17702772398679,51.70838928222656
64.32013986872721,63.856056213378906
32.20136956401284,32.42715072631836
39.36960619723156,39.33883285522461
58.43085372187253,59.81748962402344
48.41787792475973,49.50257873535156
31.220053051105268,30.627836227416992
33.34470720846355,34.33171844482422
45.86701407969606,44.19147491455078
60.83597647639768,60.75798797607422
29.450569356731535,29.47888946533203
38.1868,38.720977783203125
34.24134595501226,32.18781280517578
56.38041607222085,55.272186279296875
52.002876492858185,54.22517395019531
63.75883516892884,62.97309112548828
38.1868,37.78864288330078
68.24747714630281,68.65696716308594
38.1868,38.38329315185547
64.25407163435592,62.83061981201172
55.18978975843716,55.41685485839844
42.92433909020939,43.116310119628906
65.84610627440648,65.73863220214844
41.18858513220479,42.3345947265625
30.69833844485217,31.797170639038086
62.92101684853273,61.945892333984375
46.86008367368935,46.19476318359375
39.916570764130874,40.54600143432617
68.63060369772816,68.4294204711914
42.83321401968227,41.06098175048828
34.96752610426022,35.36154556274414
39.912410439501855,38.591556549072266
61.317326240017536,61.673194885253906
46.246933031847696,46.27912521362305
54.401035568356555,52.98564147949219
61.46721140619748,63.365928649902344
69.18844027235232,67.9574203491211
37.94681155059203,37.48480987548828
40.89316670954281,41.27898406982422
42.55861497928476,43.506160736083984
37.66830263418437,38.15521240234375
56.40215550361145,55.71104431152344
50.32362745908262,52.54353713989258
31.910422735886716,30.877113342285156
66.03349006422522,65.61891174316406
58.17519964426804,57.489906311035156
48.443049675194914,48.92073059082031
65.27985498164138,64.80792236328125
56.73190511211126,56.94437789916992
54.42620123699471,54.4206657409668
32.483219483585486,30.41576385498047
37.30887090918601,34.362945556640625
47.545672413957114,47.66984939575195
29.91111047058668,29.879741668701172
60.35701715909088,60.22350311279297
49.031270153976685,50.141265869140625
55.48604235919282,55.77110290527344
61.49068329764471,62.335227966308594
42.76791660878991,41.909912109375
45.36316073079693,45.118465423583984
48.36580510057062,44.96021270751953
65.51018514650778,66.4100341796875
46.47305878265557,45.49250793457031
61.85823943128946,61.56464385986328
36.7146669686312,37.71599578857422
66.22953524373914,65.8498306274414
58.519969728784766,58.38341522216797
37.64478546000001,39.07575988769531
47.662249143167514,46.71778869628906
47.933017613515695,47.569400787353516
62.77786507474704,65.58519744873047
32.462800742056004,31.17364501953125
56.57538957490635,56.51325988769531
48.22214118860072,48.22256088256836
44.95173542701363,45.043338775634766
58.10119654753307,59.69532775878906
48.021113094472064,47.77910232543945
55.39844976928829,51.19212341308594
57.17173423184625,57.06979751586914
52.851207891707446,55.421630859375
49.215071101546094,49.81446075439453
63.94205139886898,62.58631134033203
44.12287919258039,43.90618133544922
40.52304866637035,40.575862884521484
45.24644891189139,46.255313873291016
34.06476851890594,35.000091552734375
65.52040433022152,65.2846450805664
52.903453991822886,52.73905944824219
67.89713609391828,67.71772003173828
65.53870222456369,65.21755981445312
53.907750688895085,54.754600524902344
34.78329163087878,35.054298400878906
45.034138190048985,45.58061218261719
41.98856919672176,42.189186096191406
62.74282108937341,62.36583709716797
33.25962732406306,31.708044052124023
46.8222205458133,46.614906311035156
38.92904906722678,37.45148849487305
37.65165529104712,39.21131896972656
61.266139123255485,59.819252014160156
33.222619326663335,34.173370361328125
54.67622157666191,53.81003952026367
61.39631229137255,60.75236129760742
40.62166930152176,39.10451889038086
61.779225153626655,61.83080291748047
62.23406720741566,63.02684783935547
29.342448640407376,30.360422134399414
55.3400834775951,55.10814666748047
52.48421894280307,52.44841766357422
30.993841403359696,29.685331344604492
46.267881289159625,46.86861801147461
38.1868,38.091819763183594
52.982947426160216,51.386940002441406
39.141736022617984,37.61289596557617
46.50760804782644,46.3415641784668
29.47731936079874,29.491621017456055
30.966877468636135,30.728107452392578
42.13188998137559,45.48534393310547
60.77311689191604,60.46400451660156
52.52143568343823,54.93233108520508
52.40690092155285,52.52684783935547
57.45735518679973,57.684417724609375
67.16009392073707,66.97286224365234
37.71913439049021,36.93079376220703
53.02370244649711,52.67967987060547
66.59954212594282,66.24866485595703
57.23863819502384,57.054405212402344
60.140140270252026,60.98101806640625
50.90523166489233,50.6967887878418
33.85100805414835,33.946495056152344
50.544268071674416,48.938514709472656
56.19500224071984,56.698822021484375
44.57754425752652,45.10148620605469
56.331061630587286,56.8033561706543
57.355270111952194,55.90306854248047
63.4676559702892,60.91119384765625
45.83118093262212,47.675453186035156
52.469494419795446,54.45158767700195
49.79107791273098,52.227481842041016
41.80143356050826,41.469364166259766
56.77768241595619,56.72468566894531
68.8943272950111,68.83702850341797
48.62613248415715,48.153446197509766
33.24080412673677,34.1844367980957
37.64478546000001,38.250667572021484
55.114903459979736,55.13750076293945
51.33211481909014,48.3466796875
64.54331210353317,63.647132873535156
55.921394452412954,55.64613723754883
42.69342314073773,44.07474899291992
60.30956942697679,59.320587158203125
49.292886687824314,50.10271072387695
32.46033975302499,32.13425827026367
36.32334328088575,37.808631896972656
60.65657991635061,58.911746978759766
56.27362619164408,55.83477783203125
51.21978713437737,50.254051208496094
40.182839871580896,39.78376388549805
40.62817470111785,40.76283264160156
63.84521086584097,64.29705047607422
57.70605283223322,57.50334930419922
54.39230518227144,54.11814498901367
65.72391505446944,65.38617706298828
68.99626094210964,68.48493194580078
64.88205862834411,63.555694580078125
39.791050300672595,39.84123611450195
36.7736800218001,35.73503875732422
53.75422117139336,51.61052703857422
51.6368407091385,49.810791015625
67.55411913809114,66.97052001953125
57.15075025941741,57.956504821777344
48.98661242123752,49.53982162475586
29.44437095453162,30.19467544555664
34.467282218060646,34.72773742675781
51.76182536207209,51.79582214355469
61.65830644633546,62.44701385498047
51.834269985957945,49.80453872680664
62.004060368400005,57.7647705078125
29.61940833978876,29.611343383789062
68.86514144741692,67.9296875
38.1868,37.185752868652344
42.73722450344034,45.47846221923828
55.8002217506345,55.83326721191406
51.07856162071472,50.58732604980469
30.35138003741237,29.829113006591797
56.94877863456428,54.93561553955078
31.99274334297281,30.775405883789062
49.81515644167128,49.90818405151367
60.52652184656485,62.565467834472656
57.48497119435118,56.585906982421875
65.58655948022809,66.67652130126953
53.43347142309075,53.355499267578125
55.25851194660006,49.025657653808594
43.25641453135627,42.06321716308594
44.38424247988871,43.349937438964844
55.9366699092198,56.06985092163086
62.97011204333856,63.256385803222656
57.310952008040914,56.64130401611328
61.74891531368479,63.08539581298828
42.16824182945869,45.59346389770508
46.08247935716563,48.103477478027344
48.969020954201575,48.37205123901367
37.94129343240207,37.51361846923828
55.92799827704463,55.44213104248047
46.98538913103905,47.14490509033203
59.46241500772281,59.24945068359375
40.38150229122878,40.536293029785156
54.181788792531535,51.29638671875
39.37060733445183,39.37989044189453
64.03996034186262,64.48271942138672
35.43449612107415,39.31492614746094
34.94181857562709,36.06801223754883
57.527496468912815,57.77172088623047
46.351476887793964,46.66777038574219
47.295246741871715,48.33204650878906
46.10155796681995,47.85765838623047
45.35226394190039,44.79143142700195
68.21388881979479,68.51509857177734
33.91175899386688,34.235382080078125
54.95538011250879,55.063232421875
54.533995316874794,56.459712982177734
38.1868,38.07817840576172
39.01476292169719,38.703163146972656
37.24797305280533,37.211509704589844
64.39894705480033,64.1716537475586
50.29171509917838,50.46976852416992
50.57649377403432,52.64399719238281
42.07374710284433,42.5107421875
43.06750041749444,44.324668884277344
46.581318856017994,46.35004425048828
64.65642102826357,60.48714828491211
46.96706747108769,47.61945343017578
33.578722758828064,34.04618835449219
57.5820507062061,57.540283203125
49.18684796104628,49.59187698364258
58.528647387729194,58.57086181640625
40.694926956152,40.494468688964844
55.834989650222965,56.068328857421875
39.81741778933056,39.25364303588867
45.69058480117776,45.511329650878906
53.895946848502916,53.14021301269531
62.28833494756192,61.60621643066406
54.38039605034541,54.742156982421875
43.06719025216433,42.350242614746094
55.28383097308482,55.25244140625
60.12483293286417,60.755279541015625
57.75516115880241,57.6585807800293
34.966226131989025,35.369876861572266
62.55402027172768,62.59107208251953
46.44718413234539,46.91282653808594
29.455027988873077,31.012300491333008
52.74606848555882,55.490081787109375
33.10681354596886,34.30701446533203
39.12018938631696,39.3042106628418
64.3481030925326,63.8839111328125
62.752516825314856,62.55870819091797
46.57579924015571,45.789398193359375
55.168525657311775,56.62471008300781
48.813605996664414,47.79658508300781
39.14259181795865,38.06870651245117
66.71767693168819,66.248779296875
47.584371061724646,47.417850494384766
37.64478546000001,37.87502670288086
52.871454896243904,51.48619842529297
55.39970268481275,56.10496139526367
57.78628039501777,58.724700927734375
68.57970446962119,68.01183319091797
68.57196775654496,67.06099700927734
36.16896713189276,34.00076675415039
29.77300254012143,29.80291748046875
64.38927514154027,62.37086486816406
40.38303257572512,41.45085906982422
39.575367963870754,38.48246383666992
40.89643203395062,41.59356689453125
65.5832762975968,64.1336898803711
34.940495343163576,35.025543212890625
40.44370288042622,40.53849792480469
52.50576163559123,55.771766662597656
63.80577758112082,63.387184143066406
50.67408515401495,58.442161560058594
37.64478546000001,37.00444030761719
43.19478935686419,43.42359924316406
64.0986131940061,62.99916076660156
54.09086726242761,54.075042724609375
63.89160937042999,64.04108428955078
37.73061399653032,44.904808044433594
49.04311023778441,49.27185821533203
39.03514908152411,39.57091522216797
36.185519241150125,36.84219741821289
53.7464153921302,53.920169830322266
39.65377932853985,40.46170425415039
54.70871738506438,54.28706359863281
55.68552134729842,56.211456298828125
43.35738792145133,42.5779914855957
63.747686514261645,62.44818115234375
52.52194750166321,53.99160385131836
56.05683700726459,55.59000015258789
34.87130603850044,34.53606033325195
49.39210169493565,50.0345573425293
57.939776005808085,58.029563903808594
35.83240056593325,34.59331130981445
62.92822100575637,62.84565734863281
31.301477221287975,31.291013717651367
43.19434143538447,43.5488166809082
32.368768687130114,34.856544494628906
63.767091935175486,62.820648193359375
51.85336747287302,51.504730224609375
31.55420363378208,30.063039779663086
54.41151966793622,53.619014739990234
56.5618730544252,54.799400329589844
52.983612043493295,53.2532958984375
56.4246206549747,55.79658508300781
46.220532704082025,46.533748626708984
51.63570944746641,52.02555847167969
34.28557791920332,34.2889404296875
46.63277816901881,47.576499938964844
37.76505036653499,35.29827117919922
53.65538488997616,52.99225616455078
64.91720652069614,64.91097259521484
49.88636497820213,46.55182647705078
37.64478546000001,36.84254837036133
60.75487901808056,60.864349365234375
60.56173257612613,60.30723571777344
58.676368775558174,59.295494079589844
29.719528992265413,29.561569213867188
48.885813644975485,48.067237854003906
69.14633415387742,68.58161926269531
56.593741982769565,56.571502685546875
55.224638158728325,52.91604995727539
57.3542557645578,56.94457244873047
30.44756201471888,31.230220794677734
54.14231232138542,53.50786209106445
51.54135166076863,52.0792236328125
69.30248454900945,70.25827026367188
46.33300128716436,48.48219299316406
38.20229352856297,38.214447021484375
33.63678925823485,35.155399322509766
46.89457456419364,47.21725082397461
45.76563261478671,47.35077667236328
41.68375919052005,42.375614166259766
62.96552033166897,64.9669418334961
49.141473619701365,48.941001892089844
58.415722970014954,59.179229736328125
37.64478546000001,37.26046371459961
54.833315569061234,53.99085998535156
37.98175980696761,40.68016052246094
49.53289905127363,49.12736892700195
49.3578967962089,51.28437805175781
52.43825698397232,50.926605224609375
35.612602146051444,34.349998474121094
30.41252386779618,29.59825897216797
48.3379041637747,49.1281623840332
49.01749664536957,48.96166229248047
66.89466226529487,67.08939361572266
66.25081358335535,66.66060638427734
59.117694972595935,58.466697692871094
53.36639236386671,53.37268829345703
66.93681399180795,67.65813446044922
66.34792523128291,65.34170532226562
42.61351778767282,43.947898864746094
67.3305994885704,67.70909118652344
34.611320042422165,36.6434211730957
46.12255299639888,46.94709014892578
32.21455647251398,31.3455810546875
37.64478546000001,38.10502624511719
46.87979011447824,46.14859390258789
68.87217779517397,68.44564056396484
38.1868,36.04564666748047
42.79217835311322,43.937801361083984
37.64478546000001,37.262977600097656
40.16721452153768,39.219810485839844
38.1868,38.23572540283203
59.78629543640575,57.6787223815918
50.33710617743396,50.34769058227539
62.41759712090146,63.10851287841797
55.33854509478064,54.73773193359375
46.83654620188008,47.927734375
56.3263035041248,56.75740432739258
34.913873296579986,35.07944107055664
31.203196721506497,31.303050994873047
57.411810481492815,56.64710998535156
32.879829784145116,31.25545310974121
66.62743972787544,66.2884750366211
38.1868,38.13032150268555
38.1868,38.60405349731445
48.2118384128724,47.949195861816406
65.90114412234047,63.848602294921875
62.0729382348043,61.21820831298828
65.64067773298684,65.42897033691406
59.67142562994225,58.89130401611328
55.90420111469701,55.86613464355469
54.16272956231784,54.470359802246094
52.53599096234656,49.76604461669922
30.535821858184764,30.432727813720703
48.54790850028885,48.4322624206543
45.763334882134416,48.06016159057617
45.08317436750463,46.1893310546875
41.146021658911565,42.57831954956055
49.348800582666435,49.63468933105469
40.7408335484696,40.5705680847168
45.507334164712326,45.508697509765625
54.74897732895252,55.511451721191406
35.32461869070641,35.72921371459961
51.436409450696296,52.79925537109375
46.79385517309458,46.862579345703125
60.99547661371679,61.28179931640625
34.79706219618165,34.75800704956055
56.81004799261918,56.35093307495117
59.75456687558275,59.73232650756836
69.07325852878705,69.0038833618164
39.17084052636739,39.39656066894531
50.3246101304151,50.99726104736328
45.889118128976506,47.807952880859375
36.54828232734175,36.74911117553711
51.03448594690617,51.33641815185547
52.09505306194322,48.84125518798828
37.64478546000001,38.42391586303711
46.1500007752248,44.92486572265625
56.34120550587554,56.08911895751953
56.066272057874144,55.152610778808594
50.921528999287126,52.21381759643555
32.58121374716734,31.709619522094727
45.06687814341256,45.75279235839844
67.87348105085132,67.89862823486328
48.92666919484706,46.68631362915039
35.92878653936883,35.76298904418945
55.275593111302626,50.016204833984375
34.250779987953656,32.74091339111328
68.05246062827588,68.10322570800781
36.44393162425819,37.280853271484375
47.079662162797575,46.949951171875
65.32804980499746,66.44184875488281
29.1344042114936,29.672388076782227
32.498784689665165,30.03171157836914
31.261501418037813,31.77630615234375
61.130812399172044,58.10759735107422
67.95519929318395,68.20626068115234
52.13195094240497,51.84901809692383
67.97028790472217,68.04236602783203
35.58003407435985,35.7431755065918
40.03654489661481,40.87856674194336
33.547905472533564,34.13600540161133
36.241007462868865,36.89809036254883
41.205856616159686,41.11488342285156
59.806528615722456,60.58689498901367
49.195085411588835,49.972354888916016
66.57748423899264,66.6688232421875
55.05007891707551,55.483673095703125
53.27005545922085,52.971214294433594
44.77292811612865,43.94010925292969
38.09655195902593,37.061729431152344
47.964512289837295,47.07057571411133
38.1868,38.48828125
50.90243318635397,50.931190490722656
67.89928012351051,68.32406616210938
39.375678182502874,39.55804443359375
60.06261316291028,60.59625244140625
33.476597828302694,33.10234832763672
37.64478546000001,37.73646545410156
62.695662530555765,63.112205505371094
54.42824033637999,53.81097412109375
59.87481275994102,58.66703796386719
67.73949647259433,66.92720031738281
57.1621005300626,56.80574035644531
34.921297923284804,36.0454216003418
38.32761918644744,38.3832893371582
57.47554195233133,56.332576751708984
40.13401285136849,38.76045227050781
39.21064165101056,39.73457717895508
55.20802674009968,56.064796447753906
53.462210156508256,53.92491912841797
37.64478546000001,38.173683166503906
31.499352043643103,30.319679260253906
32.28983421527799,32.884613037109375
56.01199753065475,56.70137405395508
39.37126965609996,36.50263214111328
56.179025403241695,56.801734924316406
32.17908744546299,31.84933090209961
69.4673365803974,68.89341735839844
54.99145879915494,55.26637268066406
32.6694172914831,31.836414337158203
51.66329617598999,52.6263427734375
55.911424525537086,55.282386779785156
50.15613054081377,49.46019744873047
42.572994805167056,44.087711334228516
52.0766254335401,52.75116729736328
50.09434753216537,49.74462127685547
46.27396943322293,44.33814239501953
62.76085090920846,62.09547424316406
64.0021121458346,63.55107879638672
32.6302969299937,32.689571380615234
51.43715156579076,52.44256591796875
60.97293456528504,61.03106689453125
59.51007783948126,58.696136474609375
62.235776221039686,62.91840362548828
29.49593369383848,31.95903205871582
54.87422442759009,55.31376647949219
61.01750868969306,60.9229736328125
53.36972128782935,55.332069396972656
49.94491529227411,49.482933044433594
55.66724641628529,50.611610412597656
49.188710882414,50.35424041748047
60.50208862870984,62.38665008544922
53.91542428147296,51.90991973876953
47.255985209023166,47.06336212158203
56.79749450412048,56.89238739013672
49.39582896288246,49.99772644042969
69.324151376517,69.14844512939453
30.604007699134375,29.6599178314209
50.08413394358018,49.380489349365234
34.5182656965239,35.638145446777344
40.93736378875231,40.164306640625
60.256059372082845,61.58256530761719
55.15707939360857,55.123809814453125
42.54711173901221,43.25278091430664
51.98087746945572,52.66761016845703
32.46692400679065,32.76864242553711
35.30866739893151,35.731117248535156
57.1016999757543,55.94950866699219
42.00398872787518,41.306556701660156
47.89972741972485,48.82403564453125
37.320887033519234,36.0394287109375
50.322066192412166,50.45570373535156
47.02242852429984,49.7882080078125
68.7456941604495,67.35620880126953
53.948495524381165,54.65522766113281
61.28750858963427,62.28021240234375
49.49513873880122,49.0840950012207
46.84080070151138,48.347007751464844
46.17767234590141,46.352176666259766
50.59040260139374,48.052093505859375
29.527722977617987,29.44635581970215
45.52678797144004,45.50088882446289
60.33548926860195,60.408390045166016
59.03405127853128,59.11144256591797
53.97966795828509,53.9376335144043
56.63951065011939,57.15692901611328
50.41664226192527,50.50146484375
39.611790498571466,39.243072509765625
40.8548821587295,40.483909606933594
50.10506123182147,50.19120788574219
35.25272725746237,36.82902526855469
34.067584917281415,34.45362854003906
45.88768473609486,45.25074768066406
46.99712324670634,49.59674835205078
47.13011049463401,47.174102783203125
48.37909700468952,50.243011474609375
40.44039227983144,40.52479934692383
47.55910143475657,47.0817756652832
33.824449710145544,34.26548767089844
45.84053477113245,43.354766845703125
34.84268656134146,35.324520111083984
57.67631180993925,58.85490417480469
35.12898456743438,34.021568298339844
45.64567183842707,45.15763854980469
52.91383411390235,53.36012268066406
61.652961480506576,61.498008728027344
51.792221563244794,51.35450744628906
50.74888187795005,51.402915954589844
37.82210287199638,36.90888977050781
29.415549986531847,29.948745727539062
52.78875094814849,56.003536224365234
53.690387612757135,53.512969970703125
54.416820850972954,53.78365707397461
34.365006791755015,35.0028076171875
49.26276640789226,49.24095916748047
31.77751172889961,30.837736129760742
32.728421151979774,35.1965217590332
42.66175810823791,40.82768249511719
46.632940318744126,46.45850372314453
45.286428766710394,44.350624084472656
41.72733620922475,42.58262252807617
52.837671557419995,50.95359802246094
39.39520357479612,36.67939376831055
54.850360981928645,55.35022735595703
59.21231926938805,59.255859375
46.19868214663816,46.35036849975586
42.85172813000992,42.58042526245117
52.86996076962632,55.18724060058594
37.64478546000001,38.32855224609375
59.88539587682046,59.92633819580078
49.05390724820565,49.61857986450195
33.284228903400525,33.295257568359375
63.24675127036258,61.16004943847656
57.48804176112336,57.50795364379883
38.21368453550724,38.17369842529297
34.80932369429299,35.36140441894531
50.99899596272832,52.627296447753906
34.02338563096468,32.44969177246094
38.84690090038325,38.041316986083984
45.876771663736186,42.50254821777344
50.51934669927145,50.32884216308594
68.91445685070288,69.01219177246094
52.513523434656776,52.07271194458008
35.86595839777581,37.255191802978516
60.77866804662679,60.862464904785156
44.10466295060274,43.835121154785156
69.1732766472304,68.65626525878906
49.349422446921686,47.64044189453125
44.16214937129496,44.82280731201172
35.11691640453413,34.1834602355957
39.67731266476669,38.274776458740234
54.3930308699125,53.903114318847656
58.92678587277067,60.10591506958008
48.23096479935697,46.950008392333984
46.68186629650657,47.29339599609375
37.64478546000001,37.943328857421875
36.086380068959166,34.889034271240234
68.54696058344409,67.82008361816406
61.00111586265852,62.54743194580078
52.44680032078894,54.336456298828125
29.081986711581756,29.51279640197754
56.50928802748542,56.10942459106445
56.72820731274509,57.885032653808594
59.112876797298746,57.92958068847656
34.603800638362685,34.2320556640625
